step,bestf
0,300310.0
1,300310.0
2,300310.0
3,300310.0
4,300310.0
5,300310.0
6,300310.0
7,300310.0
8,300310.0
9,300480.0
10,300480.0
11,300480.0
12,300480.0
13,300480.0
14,300480.0
15,300480.0
16,300480.0
17,300480.0
18,300480.0
19,300480.0
20,300480.0
21,300480.0
22,300480.0
23,300480.0
24,300480.0
25,300480.0
26,300480.0
27,300480.0
28,300480.0
29,300480.0
30,300480.0
31,300480.0
32,300480.0
33,300480.0
34,300480.0
35,300480.0
36,300480.0
37,300480.0
38,300480.0
39,300480.0
40,300480.0
41,300480.0
42,300480.0
43,300480.0
44,300480.0
45,300480.0
46,300480.0
47,300480.0
48,300480.0
49,300480.0
50,300480.0
51,300480.0
52,300480.0
53,300480.0
54,300480.0
55,300480.0
56,300480.0
57,300480.0
58,300480.0
59,300480.0
60,300480.0
61,300480.0
62,300480.0
63,300480.0
64,300480.0
65,300480.0
66,300480.0
67,300480.0
68,300480.0
69,300480.0
70,300480.0
71,300480.0
72,300480.0
73,300480.0
74,300480.0
75,300480.0
76,300480.0
77,300480.0
78,300480.0
79,300480.0
80,300480.0
81,300480.0
82,300480.0
83,300480.0
84,300480.0
85,300480.0
86,300480.0
87,300480.0
88,300480.0
89,300480.0
90,300480.0
91,300480.0
92,300480.0
93,300480.0
94,300480.0
95,300480.0
96,300480.0
97,300480.0
98,300480.0
99,300480.0
100,300480.0
101,300480.0
102,300480.0
103,300480.0
104,300480.0
105,300480.0
106,300480.0
107,300480.0
108,300480.0
109,300480.0
110,300480.0
111,300480.0
112,300480.0
113,300480.0
114,300480.0
115,300480.0
116,300480.0
117,300480.0
118,300480.0
119,300480.0
120,300480.0
121,300480.0
122,300480.0
123,300480.0
124,300480.0
125,300480.0
126,300480.0
127,300480.0
128,300480.0
129,300480.0
130,300480.0
131,300480.0
132,300480.0
133,300480.0
134,300480.0
135,300480.0
136,300480.0
137,300480.0
138,300480.0
139,300480.0
140,300480.0
141,300480.0
142,300480.0
143,300480.0
144,300480.0
145,300480.0
146,300480.0
147,300480.0
148,300480.0
149,300480.0
150,300480.0
151,300480.0
152,300480.0
153,300480.0
154,300480.0
155,300480.0
156,300480.0
157,300480.0
158,300480.0
159,300480.0
160,300480.0
161,300480.0
162,300480.0
163,300480.0
164,300480.0
165,300480.0
166,300480.0
167,300480.0
168,300480.0
169,300480.0
170,300480.0
171,300480.0
172,300480.0
173,300480.0
174,300480.0
175,300480.0
176,300480.0
177,300480.0
178,300480.0
179,300480.0
180,300480.0
181,300480.0
182,300480.0
183,300480.0
184,300480.0
185,300480.0
186,300480.0
187,300480.0
188,300480.0
189,300480.0
190,300480.0
191,300480.0
192,300480.0
193,300480.0
194,300480.0
195,300480.0
196,300480.0
197,300480.0
198,300480.0
199,300480.0
200,300480.0
201,300480.0
202,300480.0
203,300480.0
204,300480.0
205,300480.0
206,300480.0
207,300480.0
208,300480.0
209,300480.0
210,300480.0
211,300480.0
212,300480.0
213,300480.0
214,300480.0
215,300480.0
216,300480.0
217,300480.0
218,300480.0
219,300480.0
220,300480.0
221,300480.0
222,300480.0
223,300480.0
224,300480.0
225,300480.0
226,300480.0
227,300480.0
228,300480.0
229,300480.0
230,300480.0
231,300480.0
232,300480.0
233,300480.0
234,300480.0
235,300480.0
236,300480.0
237,300480.0
238,300480.0
239,300480.0
240,300480.0
241,300480.0
242,300480.0
243,300480.0
244,300480.0
245,300480.0
246,300480.0
247,300480.0
248,300480.0
249,300480.0
250,300480.0
251,300480.0
252,300480.0
253,300480.0
254,300480.0
255,300480.0
256,300480.0
257,300480.0
258,300480.0
259,300480.0
260,300480.0
261,300480.0
262,300480.0
263,300480.0
264,300480.0
265,300480.0
266,300480.0
267,300480.0
268,300480.0
269,300480.0
270,300480.0
271,300480.0
272,300480.0
273,300480.0
274,300480.0
275,300480.0
276,300480.0
277,300480.0
278,300480.0
279,300480.0
280,300480.0
281,300480.0
282,300480.0
283,300480.0
284,300480.0
285,300480.0
286,300480.0
287,300480.0
288,300480.0
289,300480.0
290,300480.0
291,300480.0
292,300480.0
293,300480.0
294,300480.0
295,300480.0
296,300480.0
297,300480.0
298,300480.0
299,300480.0
300,300480.0
301,300480.0
302,300480.0
303,300480.0
304,300480.0
305,300480.0
306,300480.0
307,300480.0
308,300480.0
309,300480.0
310,300480.0
311,300480.0
312,300480.0
313,300480.0
314,300480.0
315,300480.0
316,300480.0
317,300480.0
318,300480.0
319,300480.0
320,300480.0
321,300480.0
322,300480.0
323,300480.0
324,300480.0
325,300480.0
326,300480.0
327,300480.0
328,300480.0
329,300480.0
330,300480.0
331,300480.0
332,300480.0
333,300480.0
334,300480.0
335,300480.0
336,300480.0
337,300480.0
338,300480.0
339,300480.0
340,300480.0
341,300480.0
342,300480.0
343,300480.0
344,300480.0
345,300480.0
346,300480.0
347,300480.0
348,300480.0
349,300480.0
350,300480.0
351,300480.0
352,300480.0
353,300480.0
354,300480.0
355,300480.0
356,300480.0
357,300480.0
358,300480.0
359,300480.0
360,300480.0
361,300480.0
362,300480.0
363,300480.0
364,300480.0
365,300480.0
366,300480.0
367,300480.0
368,300480.0
369,300480.0
370,300480.0
371,300480.0
372,300480.0
373,300480.0
374,300480.0
375,300480.0
376,300480.0
377,300480.0
378,300480.0
379,300480.0
380,300480.0
381,300480.0
382,300480.0
383,300480.0
384,300480.0
385,300480.0
386,300480.0
387,300480.0
388,300480.0
389,300480.0
390,300480.0
391,300480.0
392,300480.0
393,300480.0
394,300480.0
395,300480.0
396,300480.0
397,300480.0
398,300480.0
399,300480.0
400,300480.0
401,300480.0
402,300480.0
403,300480.0
404,300480.0
405,300480.0
406,300480.0
407,300480.0
408,300480.0
409,300480.0
410,300480.0
411,300480.0
412,300480.0
413,300480.0
414,300480.0
415,300480.0
416,300480.0
417,300480.0
418,300480.0
419,300480.0
420,300480.0
421,300480.0
422,300480.0
423,300480.0
424,300480.0
425,300480.0
426,300480.0
427,300480.0
428,300480.0
429,300480.0
430,300480.0
431,300480.0
432,300480.0
433,300480.0
434,300480.0
435,300480.0
436,300480.0
437,300480.0
438,300480.0
439,300480.0
440,300480.0
441,300480.0
442,300480.0
443,300480.0
444,300480.0
445,300480.0
446,300480.0
447,300480.0
448,300480.0
449,300480.0
450,300480.0
451,300480.0
452,300480.0
453,300480.0
454,300480.0
455,300480.0
456,300480.0
457,300480.0
458,300480.0
459,300480.0
460,300480.0
461,300480.0
462,300480.0
463,300480.0
464,300480.0
465,300480.0
466,300480.0
467,300480.0
468,300480.0
469,300480.0
470,300480.0
471,300480.0
472,300480.0
473,300480.0
474,300480.0
475,300480.0
476,300480.0
477,300480.0
478,300480.0
479,300480.0
480,300480.0
481,300480.0
482,300480.0
483,300480.0
484,300480.0
485,300480.0
486,300480.0
487,300480.0
488,300480.0
489,300480.0
490,300480.0
491,300480.0
492,300480.0
493,300480.0
494,300480.0
495,300480.0
496,300480.0
497,300480.0
498,300480.0
499,300480.0
500,300480.0
501,300480.0
502,300480.0
503,300480.0
504,300480.0
505,300480.0
506,300480.0
507,300480.0
508,300480.0
509,300480.0
510,300480.0
511,300480.0
512,300480.0
513,300480.0
514,300480.0
515,300480.0
516,300480.0
517,300480.0
518,300480.0
519,300480.0
520,300480.0
521,300480.0
522,300480.0
523,300480.0
524,300480.0
525,300480.0
526,300480.0
527,300480.0
528,300480.0
529,300480.0
530,300480.0
531,300480.0
532,300480.0
533,300480.0
534,300480.0
535,300480.0
536,300480.0
537,300480.0
538,300480.0
539,300480.0
540,300480.0
541,300480.0
542,300480.0
543,300480.0
544,300480.0
545,300480.0
546,300480.0
547,300480.0
548,300480.0
549,300480.0
550,300480.0
551,300480.0
552,300480.0
553,300480.0
554,300480.0
555,300480.0
556,300480.0
557,300480.0
558,300480.0
559,300480.0
560,300480.0
561,300480.0
562,300480.0
563,300480.0
564,300480.0
565,300480.0
566,300480.0
567,300480.0
568,300480.0
569,300480.0
570,300480.0
571,300480.0
572,300480.0
573,300480.0
574,300480.0
575,300480.0
576,300480.0
577,300480.0
578,300480.0
579,300480.0
580,300480.0
581,300480.0
582,300480.0
583,300480.0
584,300480.0
585,300480.0
586,300480.0
587,300480.0
588,300480.0
589,300480.0
590,300480.0
591,300480.0
592,300480.0
593,300480.0
594,300480.0
595,300480.0
596,300480.0
597,300480.0
598,300480.0
599,300480.0
600,300480.0
601,300480.0
602,300480.0
603,300480.0
604,300480.0
605,300480.0
606,300480.0
607,300480.0
608,300480.0
609,300480.0
610,300480.0
611,300480.0
612,300480.0
613,300480.0
614,300480.0
615,300480.0
616,300480.0
617,300480.0
618,300480.0
619,300480.0
620,300480.0
621,300480.0
622,300480.0
623,300480.0
624,300480.0
625,300480.0
626,300480.0
627,300480.0
628,300480.0
629,300480.0
630,300480.0
631,300480.0
632,300480.0
633,300480.0
634,300480.0
635,300480.0
636,300480.0
637,300480.0
638,300480.0
639,300480.0
640,300480.0
641,300480.0
642,300480.0
643,300480.0
644,300480.0
645,300480.0
646,300480.0
647,300480.0
648,300480.0
649,300480.0
650,300480.0
651,300480.0
652,300480.0
653,300480.0
654,300480.0
655,300480.0
656,300480.0
657,300480.0
658,300480.0
659,300480.0
660,300480.0
661,300480.0
662,300480.0
663,300480.0
664,300480.0
665,300480.0
666,300480.0
667,300480.0
668,300480.0
669,300480.0
670,300480.0
671,300480.0
672,300480.0
673,300480.0
674,300480.0
675,300480.0
676,300480.0
677,300480.0
678,300480.0
679,300480.0
680,300480.0
681,300480.0
682,300480.0
683,300480.0
684,300480.0
685,300480.0
686,300480.0
687,300480.0
688,300480.0
689,300480.0
690,300480.0
691,300480.0
692,300480.0
693,300480.0
694,300480.0
695,300480.0
696,300480.0
697,300480.0
698,300480.0
699,300480.0
700,300480.0
701,300480.0
702,300480.0
703,300480.0
704,300480.0
705,300480.0
706,300480.0
707,300489.0
708,300489.0
709,300489.0
710,300489.0
711,300489.0
712,300489.0
713,300489.0
714,300489.0
715,300489.0
716,300489.0
717,300489.0
718,300489.0
719,300489.0
720,300489.0
721,300489.0
722,300489.0
723,300489.0
724,300489.0
725,300489.0
726,300489.0
727,300489.0
728,300489.0
729,300489.0
730,300489.0
731,300489.0
732,300489.0
733,300489.0
734,300489.0
735,300489.0
736,300489.0
737,300489.0
738,300489.0
739,300489.0
740,300489.0
741,300489.0
742,300489.0
743,300489.0
744,300489.0
745,300489.0
746,300489.0
747,300489.0
748,300489.0
749,300489.0
750,300489.0
751,300489.0
752,300489.0
753,300489.0
754,300489.0
755,300489.0
756,300489.0
757,300489.0
758,300489.0
759,300489.0
760,300489.0
761,300489.0
762,300489.0
763,300489.0
764,300489.0
765,300489.0
766,300489.0
767,300489.0
768,300489.0
769,300489.0
770,300489.0
771,300489.0
772,300489.0
773,300489.0
774,300489.0
775,300489.0
776,300489.0
777,300489.0
778,300489.0
779,300489.0
780,300489.0
781,300489.0
782,300489.0
783,300489.0
784,300489.0
785,300489.0
786,300489.0
787,300489.0
788,300489.0
789,300489.0
790,300489.0
791,300489.0
792,300489.0
793,300489.0
794,300489.0
795,300489.0
796,300489.0
797,300489.0
798,300489.0
799,300489.0
800,300489.0
801,300489.0
802,300489.0
803,300489.0
804,300489.0
805,300489.0
806,300489.0
807,300489.0
808,300489.0
809,300489.0
810,300489.0
811,300489.0
812,300489.0
813,300489.0
814,300489.0
815,300489.0
816,300489.0
817,300489.0
818,300489.0
819,300489.0
820,300489.0
821,300489.0
822,300489.0
823,300489.0
824,300489.0
825,300489.0
826,300489.0
827,300489.0
828,300489.0
829,300489.0
830,300489.0
831,300489.0
832,300489.0
833,300489.0
834,300489.0
835,300489.0
836,300489.0
837,300489.0
838,300489.0
839,300489.0
840,300489.0
841,300489.0
842,300489.0
843,300489.0
844,300489.0
845,300489.0
846,300489.0
847,300489.0
848,300489.0
849,300489.0
850,300489.0
851,300489.0
852,300489.0
853,300489.0
854,300489.0
855,300489.0
856,300489.0
857,300489.0
858,300489.0
859,300489.0
860,300489.0
861,300489.0
862,300489.0
863,300489.0
864,300489.0
865,300489.0
866,300489.0
867,300489.0
868,300489.0
869,300489.0
870,300489.0
871,300489.0
872,300489.0
873,300489.0
874,300489.0
875,300489.0
876,300489.0
877,300489.0
878,300489.0
879,300489.0
880,300489.0
881,300489.0
882,300489.0
883,300489.0
884,300489.0
885,300489.0
886,300489.0
887,300489.0
888,300489.0
889,300489.0
890,300489.0
891,300489.0
892,300489.0
893,300489.0
894,300489.0
895,300489.0
896,300489.0
897,300489.0
898,300489.0
899,300489.0
900,300489.0
901,300489.0
902,300489.0
903,300489.0
904,300489.0
905,300489.0
906,300489.0
907,300489.0
908,300489.0
909,300489.0
910,300489.0
911,300489.0
912,300489.0
913,300489.0
914,300489.0
915,300489.0
916,300489.0
917,300489.0
918,300489.0
919,300489.0
920,300489.0
921,300489.0
922,300489.0
923,300489.0
924,300489.0
925,300489.0
926,300489.0
927,300489.0
928,300489.0
929,300489.0
930,300489.0
931,300489.0
932,300489.0
933,300489.0
934,300489.0
935,300489.0
936,300489.0
937,300489.0
938,300489.0
939,300489.0
940,300489.0
941,300489.0
942,300489.0
943,300489.0
944,300489.0
945,300489.0
946,300489.0
947,300489.0
948,300489.0
949,300489.0
950,300489.0
951,300489.0
952,300489.0
953,300489.0
954,300489.0
955,300489.0
956,300489.0
957,300489.0
958,300489.0
959,300489.0
960,300489.0
961,300489.0
962,300489.0
963,300489.0
964,300489.0
965,300489.0
966,300489.0
967,300489.0
968,300489.0
969,300489.0
970,300489.0
971,300489.0
972,300489.0
973,300489.0
974,300489.0
975,300489.0
976,300489.0
977,300489.0
978,300489.0
979,300489.0
980,300489.0
981,300489.0
982,300489.0
983,300489.0
984,300489.0
985,300489.0
986,300489.0
987,300489.0
988,300489.0
989,300489.0
990,300489.0
991,300489.0
992,300489.0
993,300489.0
994,300489.0
995,300489.0
996,300489.0
997,300489.0
998,300489.0
999,300489.0
1000,300489.0
1001,300489.0
1002,300489.0
1003,300489.0
1004,300489.0
1005,300489.0
1006,300489.0
1007,300489.0
1008,300489.0
1009,300489.0
1010,300489.0
1011,300489.0
1012,300489.0
1013,300489.0
1014,300489.0
1015,300489.0
1016,300489.0
1017,300489.0
1018,300489.0
1019,300489.0
1020,300489.0
1021,300489.0
1022,300489.0
1023,300489.0
1024,300489.0
1025,300489.0
1026,300489.0
1027,300489.0
1028,300489.0
1029,300489.0
1030,300489.0
1031,300489.0
1032,300489.0
1033,300489.0
1034,300489.0
1035,300489.0
1036,300489.0
1037,300489.0
1038,300489.0
1039,300489.0
1040,300489.0
1041,300489.0
1042,300489.0
1043,300489.0
1044,300489.0
1045,300489.0
1046,300489.0
1047,300489.0
1048,300489.0
1049,300489.0
1050,300489.0
1051,300489.0
1052,300489.0
1053,300489.0
1054,300489.0
1055,300489.0
1056,300489.0
1057,300489.0
1058,300489.0
1059,300489.0
1060,300489.0
1061,300489.0
1062,300489.0
1063,300489.0
1064,300489.0
1065,300489.0
1066,300489.0
1067,300489.0
1068,300489.0
1069,300489.0
1070,300489.0
1071,300489.0
1072,300489.0
1073,300489.0
1074,300489.0
1075,300489.0
1076,300489.0
1077,300489.0
1078,300489.0
1079,300489.0
1080,300489.0
1081,300489.0
1082,300489.0
1083,300489.0
1084,300489.0
1085,300489.0
1086,300489.0
1087,300489.0
1088,300489.0
1089,300489.0
1090,300489.0
1091,300489.0
1092,300489.0
1093,300489.0
1094,300489.0
1095,300489.0
1096,300489.0
1097,300489.0
1098,300489.0
1099,300489.0
1100,300489.0
1101,300489.0
1102,300489.0
1103,300489.0
1104,300489.0
1105,300489.0
1106,300489.0
1107,300489.0
1108,300489.0
1109,300489.0
1110,300489.0
1111,300489.0
1112,300489.0
1113,300489.0
1114,300489.0
1115,300489.0
1116,300489.0
1117,300489.0
1118,300489.0
1119,300489.0
1120,300489.0
1121,300489.0
1122,300489.0
1123,300489.0
1124,300489.0
1125,300489.0
1126,300489.0
1127,300489.0
1128,300489.0
1129,300489.0
1130,300489.0
1131,300489.0
1132,300489.0
1133,300489.0
1134,300489.0
1135,300489.0
1136,300489.0
1137,300489.0
1138,300489.0
1139,300489.0
1140,300489.0
1141,300489.0
1142,300489.0
1143,300489.0
1144,300489.0
1145,300489.0
1146,300489.0
1147,300489.0
1148,300489.0
1149,300489.0
1150,300489.0
1151,300489.0
1152,300489.0
1153,300489.0
1154,300489.0
1155,300489.0
1156,300489.0
1157,300489.0
1158,300489.0
1159,300489.0
1160,300489.0
1161,300489.0
1162,300489.0
1163,300489.0
1164,300489.0
1165,300489.0
1166,300489.0
1167,300489.0
1168,300489.0
1169,300489.0
1170,300489.0
1171,300489.0
1172,300489.0
1173,300489.0
1174,300489.0
1175,300489.0
1176,300489.0
1177,300489.0
1178,300489.0
1179,300489.0
1180,300489.0
1181,300489.0
1182,300489.0
1183,300489.0
1184,300489.0
1185,300489.0
1186,300489.0
1187,300489.0
1188,300489.0
1189,300489.0
1190,300489.0
1191,300489.0
1192,300489.0
1193,300489.0
1194,300489.0
1195,300489.0
1196,300489.0
1197,300489.0
1198,300489.0
1199,300489.0
1200,300489.0
1201,300489.0
1202,300489.0
1203,300489.0
1204,300489.0
1205,300489.0
1206,300489.0
1207,300489.0
1208,300489.0
1209,300489.0
1210,300489.0
1211,300489.0
1212,300489.0
1213,300489.0
1214,300489.0
1215,300489.0
1216,300489.0
1217,300489.0
1218,300489.0
1219,300489.0
1220,300489.0
1221,300489.0
1222,300489.0
1223,300489.0
1224,300489.0
1225,300489.0
1226,300489.0
1227,300489.0
1228,300489.0
1229,300489.0
1230,300489.0
1231,300489.0
1232,300489.0
1233,300489.0
1234,300489.0
1235,300489.0
1236,300489.0
1237,300489.0
1238,300489.0
1239,300489.0
1240,300489.0
1241,300489.0
1242,300489.0
1243,300489.0
1244,300489.0
1245,300489.0
1246,300489.0
1247,300489.0
1248,300489.0
1249,300489.0
1250,300489.0
1251,300489.0
1252,300489.0
1253,300489.0
1254,300489.0
1255,300489.0
1256,300489.0
1257,300489.0
1258,300489.0
1259,300489.0
1260,300489.0
1261,300489.0
1262,300489.0
1263,300489.0
1264,300489.0
1265,300489.0
1266,300489.0
1267,300489.0
1268,300489.0
1269,300489.0
1270,300489.0
1271,300489.0
1272,300489.0
1273,300489.0
1274,300489.0
1275,300489.0
1276,300489.0
1277,300489.0
1278,300489.0
1279,300489.0
1280,300489.0
1281,300489.0
1282,300489.0
1283,300489.0
1284,300489.0
1285,300489.0
1286,300489.0
1287,300489.0
1288,300489.0
1289,300489.0
1290,300489.0
1291,300489.0
1292,300489.0
1293,300489.0
1294,300489.0
1295,300489.0
1296,300489.0
1297,300489.0
1298,300489.0
1299,300489.0
1300,300489.0
1301,300489.0
1302,300489.0
1303,300489.0
1304,300489.0
1305,300489.0
1306,300489.0
1307,300489.0
1308,300489.0
1309,300489.0
1310,300489.0
1311,300489.0
1312,300489.0
1313,300489.0
1314,300489.0
1315,300489.0
1316,300489.0
1317,300489.0
1318,300489.0
1319,300489.0
1320,300489.0
1321,300489.0
1322,300489.0
1323,300489.0
1324,300489.0
1325,300489.0
1326,300489.0
1327,300489.0
1328,300489.0
1329,300489.0
1330,300489.0
1331,300489.0
1332,300489.0
1333,300489.0
1334,300489.0
1335,300489.0
1336,300489.0
1337,300489.0
1338,300489.0
1339,300489.0
1340,300489.0
1341,300489.0
1342,300489.0
1343,300489.0
1344,300489.0
1345,300489.0
1346,300489.0
1347,300489.0
1348,300489.0
1349,300489.0
1350,300489.0
1351,300489.0
1352,300489.0
1353,300489.0
1354,300489.0
1355,300489.0
1356,300489.0
1357,300489.0
1358,300489.0
1359,300489.0
1360,300489.0
1361,300489.0
1362,300489.0
1363,300489.0
1364,300489.0
1365,300489.0
1366,300489.0
1367,300489.0
1368,300489.0
1369,300489.0
1370,300489.0
1371,300489.0
1372,300489.0
1373,300489.0
1374,300489.0
1375,300489.0
1376,300489.0
1377,300489.0
1378,300489.0
1379,300489.0
1380,300489.0
1381,300489.0
1382,300489.0
1383,300489.0
1384,300489.0
1385,300489.0
1386,300489.0
1387,300489.0
1388,300489.0
1389,300489.0
1390,300489.0
1391,300489.0
1392,300489.0
1393,300489.0
1394,300489.0
1395,300489.0
1396,300489.0
1397,300489.0
1398,300489.0
1399,300489.0
1400,300489.0
1401,300489.0
1402,300489.0
1403,300489.0
1404,300489.0
1405,300489.0
1406,300489.0
1407,300489.0
1408,300489.0
1409,300489.0
1410,300489.0
1411,300489.0
1412,300489.0
1413,300489.0
1414,300489.0
1415,300489.0
1416,300489.0
1417,300489.0
1418,300489.0
1419,300489.0
1420,300489.0
1421,300489.0
1422,300489.0
1423,300489.0
1424,300489.0
1425,300489.0
1426,300489.0
1427,300489.0
1428,300489.0
1429,300489.0
1430,300489.0
1431,300489.0
1432,300489.0
1433,300489.0
1434,300489.0
1435,300489.0
1436,300489.0
1437,300489.0
1438,300489.0
1439,300489.0
1440,300489.0
1441,300489.0
1442,300489.0
1443,300489.0
1444,300489.0
1445,300489.0
1446,300489.0
1447,300489.0
1448,300489.0
1449,300489.0
1450,300489.0
1451,300489.0
1452,300489.0
1453,300489.0
1454,300489.0
1455,300489.0
1456,300489.0
1457,300489.0
1458,300489.0
1459,300489.0
1460,300489.0
1461,300489.0
1462,300489.0
1463,300489.0
1464,300489.0
1465,300489.0
1466,300489.0
1467,300489.0
1468,300489.0
1469,300489.0
1470,300489.0
1471,300489.0
1472,300489.0
1473,300489.0
1474,300489.0
1475,300489.0
1476,300489.0
1477,300489.0
1478,300489.0
1479,300489.0
1480,300489.0
1481,300489.0
1482,300489.0
1483,300489.0
1484,300489.0
1485,300489.0
1486,300489.0
1487,300489.0
1488,300489.0
1489,300489.0
1490,300489.0
1491,300489.0
1492,300489.0
1493,300489.0
1494,300489.0
1495,300489.0
1496,300489.0
1497,300489.0
1498,300489.0
1499,300489.0
1500,300489.0
1501,300489.0
1502,300489.0
1503,300489.0
1504,300489.0
1505,300489.0
1506,300489.0
1507,300489.0
1508,300489.0
1509,300489.0
1510,300489.0
1511,300489.0
1512,300489.0
1513,300489.0
1514,300489.0
1515,300489.0
1516,300489.0
1517,300489.0
1518,300489.0
1519,300489.0
1520,300489.0
1521,300489.0
1522,300489.0
1523,300489.0
1524,300489.0
1525,300489.0
1526,300489.0
1527,300489.0
1528,300489.0
1529,300489.0
1530,300489.0
1531,300489.0
1532,300489.0
1533,300489.0
1534,300489.0
1535,300489.0
1536,300489.0
1537,300489.0
1538,300489.0
